utc,Label,Speed,HDOP,Satelites,Latitude,Longitude,Altitude,Roll Degrees,Pitch Degrees,Dynamic Magnitude,Jerk,Jerk Std,Acceleration X,Acceleration Y,Acceleration Z,Standard Deviation,Energy,Zero Crossings,session_id,motion_disagreement,motion_mismatch,speed_per_dyn_mag,speed_per_jerk_std
250426_162424.984,1,95.790001,0.88,10,58.425419,8.699713,18.700001,-9.94542,12.811807,0.083485,2.439329,0.667264,-0.074407,0.037798,-0.002139,0.04394,0.01487,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.79093,1133.810249,141.436764
250426_162426.000,1,91.209999,0.88,10,58.42519,8.699794,18.200001,-9.810813,13.330516,0.033399,1.151552,0.691769,-0.016165,0.013036,-0.026159,0.046543,0.011996,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.845301,2651.496886,129.971497
250426_162434.000,1,92.019997,0.89,11,58.423359,8.69999,15.5,-9.568671,13.499968,0.051933,1.983493,0.709948,-0.043927,0.021293,0.017722,0.037637,0.007816,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.816335,1738.435426,127.81475
250426_162435.016,1,90.94001,0.83,11,58.423141,8.699975,15.2,-9.295621,13.610475,0.05583,1.132331,0.711129,0.007297,0.043925,-0.033681,0.037696,0.007134,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.79774,1600.204673,126.107886
250426_162443.016,1,89.720001,1.04,8,58.421349,8.699634,14.6,-7.7738,13.760588,0.171435,1.058235,0.733544,-0.006059,0.161382,0.057523,0.039394,0.007977,15.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.554331,520.313362,120.665328
250426_162444.000,1,89.720001,1.04,8,58.421131,8.699574,14.3,-7.576228,12.681832,0.037573,0.333903,0.706856,-0.014799,0.014604,-0.031297,0.037739,0.00762,11.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.822053,2325.960337,125.157612
250426_162452.000,1,89.720001,1.04,8,58.419659,8.698836,12.9,-7.606791,13.077716,0.048283,1.343443,0.788342,0.028223,-0.006724,-0.038594,0.038548,0.00834,13.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.800634,1820.511741,112.382873
250426_162452.984,1,65.620003,1.04,8,58.41951,8.698705,12.6,-7.340033,13.952069,0.151237,1.43658,0.819573,-0.144395,0.041001,0.018479,0.038209,0.010074,17.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.353726,431.039024,79.1009
250426_162500.984,1,42.32,0.91,10,58.41914,8.697145,11.3,-6.481768,14.125548,0.193361,3.917079,0.91897,-0.181854,0.065633,-0.003163,0.036375,0.012322,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.036477,217.738804,45.555816
250426_162502.000,1,40.349998,0.91,10,58.419071,8.697021,11.4,-4.961532,14.070773,0.083053,0.52483,0.913849,0.017567,0.079702,-0.015389,0.037374,0.011151,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.237393,480.052317,43.675973
250426_162510.000,1,52.450001,0.83,11,58.418152,8.697621,11.7,-4.170454,13.645879,0.085024,1.687076,0.957172,0.045924,0.065558,0.028674,0.035143,0.011627,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.354452,609.71184,54.230287
250426_162511.016,1,52.529999,0.83,11,58.418072,8.697824,11.9,-4.922358,8.610549,0.346849,2.077589,1.186743,0.335329,-0.067862,-0.057036,0.113692,0.040812,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.168398,151.013878,43.894134
250426_162519.016,1,29.75,0.86,10,58.417549,8.699128,9.9,-6.727233,8.993012,0.219032,1.598484,1.23048,-0.018325,-0.213442,-0.04563,0.112363,0.045804,16.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.140565,135.20731,23.982655
250426_162527.016,1,29.75,0.93,10,58.41716,8.700097,8.8,-7.020811,9.455133,0.098658,4.313724,1.328756,-0.078553,-0.009168,0.058981,0.113973,0.044843,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.100184,298.521535,22.222117
250426_162536.000,1,39.650002,0.83,11,58.416248,8.700219,10.4,-7.094761,9.780771,0.152525,3.996711,1.746327,-0.012519,0.075246,0.13208,0.115353,0.047773,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.09145,258.264399,22.575523
250426_162536.984,1,37.810001,0.83,11,58.416161,8.700133,10.3,-6.927878,9.833355,0.058238,0.568647,1.752991,0.051151,-0.019099,0.020261,0.11916,0.047224,15.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.261624,638.272436,21.446506
250426_162544.984,1,55.43,0.87,10,58.415249,8.69971,10.0,-8.510945,9.931479,0.094668,1.378751,1.619954,-0.053719,-0.05846,0.051563,0.072287,0.022032,17.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.364965,579.402611,34.007105
250426_162546.000,1,58.040001,0.92,9,58.415112,8.699653,9.9,-6.610149,10.406431,0.199192,1.657241,1.581299,-0.087161,0.174546,0.040175,0.0577,0.018447,15.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.182016,289.921482,36.473343
250426_162554.000,1,53.330002,0.92,9,58.41396,8.69922,8.3,-5.158253,11.907495,0.157614,1.007821,1.491256,-0.131636,0.044219,0.074557,0.060097,0.023708,12.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.218073,336.225614,35.523587
250426_162555.016,1,53.959999,0.92,9,58.41383,8.699167,8.3,-5.580937,12.44707,0.171154,1.380763,0.812775,0.004341,-0.13099,-0.110074,0.053555,0.021016,10.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.197293,313.441033,65.582967
250426_162604.000,1,43.580002,0.92,9,58.412708,8.69873,8.0,-8.604041,12.337485,0.22266,2.940685,0.785992,-0.031752,-0.215959,-0.043943,0.056284,0.028658,12.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.009521,194.849004,54.749294
250426_162620.000,1,46.669998,0.9,11,58.41124,8.698102,8.3,-9.451593,12.341518,0.159319,0.703132,0.781526,-0.030738,-0.152735,0.033311,0.055202,0.030064,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.148062,291.106961,58.962082
250426_162620.984,1,45.369999,0.92,10,58.41114,8.698027,8.3,-10.096542,11.89545,0.063261,0.975111,0.912185,0.040483,-0.030048,-0.038212,0.059998,0.027061,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.327177,706.024077,49.198357
250426_162628.984,1,21.059999,0.92,10,58.41053,8.6976,5.1,-10.492964,12.36486,0.099845,1.784228,0.850546,0.059449,-0.039595,-0.069765,0.063763,0.020824,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.01091,208.834889,24.472826
250426_162638.000,1,48.650002,0.9,11,58.409908,8.697202,2.9,-10.48797,12.13238,0.024542,0.183391,0.852184,0.013382,0.015303,0.013749,0.070062,0.019202,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.437417,1904.730887,56.426468
250426_162639.016,1,51.049999,0.9,11,58.40979,8.697135,3.6,-10.317328,12.102897,0.012096,1.006116,0.825336,-0.009482,-0.007374,-0.001421,0.056457,0.010096,16.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.486308,3898.18726,61.113134
250426_162647.016,1,63.470001,0.88,10,58.408642,8.696669,3.4,-9.856939,11.915001,0.042774,1.672722,0.636115,-0.003935,0.019852,-0.037684,0.028748,0.004227,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.549151,1449.933319,98.233286
250426_162648.000,1,62.93,0.93,10,58.408482,8.696633,3.1,-9.601699,12.025754,0.065164,1.129989,0.671311,0.050276,0.037467,0.017745,0.027368,0.004107,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.498973,951.127033,92.366104
250426_162656.000,1,55.939999,0.83,11,58.407269,8.696306,4.9,-9.07007,11.721399,0.040664,0.630053,0.634325,0.031898,0.023577,-0.008957,0.026924,0.003784,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.478072,1342.648103,86.819566
250426_162704.000,1,53.439999,0.83,11,58.406231,8.696254,3.4,-8.652173,11.365935,0.193108,3.36856,0.709228,-0.143596,0.031993,0.125089,0.032955,0.005194,17.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.148185,275.311163,74.301903
250426_162704.984,1,54.939999,0.93,10,58.406109,8.696301,2.5,-8.65025,11.117757,0.054647,1.480101,1.005038,-0.051656,0.002855,0.017602,0.037756,0.007152,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.440106,987.294581,54.126063
250426_162714.000,1,60.59,0.83,11,58.404839,8.696525,-0.5,-9.090774,10.851404,0.085257,3.269374,1.505467,0.043198,-0.073476,-0.001993,0.045375,0.009719,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.435387,702.438649,39.981064
250426_162722.000,1,56.580002,1.0,10,58.40377,8.69599,-3.2,-9.771763,11.065685,0.167029,3.684783,2.110867,-0.103043,-0.094552,0.091327,0.054765,0.013211,23.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.231742,336.727404,26.677773
250426_162731.016,1,56.68,0.85,11,58.402569,8.694935,-6.3,-10.243127,10.84952,0.076593,0.850329,2.170128,0.021562,-0.071347,-0.017641,0.054255,0.014592,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.413613,730.474652,25.998475
250426_162732.000,1,56.299999,0.85,11,58.40242,8.694825,-6.8,-10.981621,11.236521,0.105799,2.760206,2.149844,-0.056648,-0.073257,0.051163,0.051507,0.013433,29.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.351403,527.160561,26.066701
250426_162740.984,1,56.299999,0.85,11,58.401279,8.69429,-16.1,-11.695713,11.021364,0.074261,2.018922,2.180323,-0.043361,-0.058609,-0.014126,0.052458,0.013729,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.414477,748.059819,25.703975
250426_162748.984,1,32.580002,0.87,12,58.40065,8.69421,-19.299999,-11.530902,11.299586,0.126109,1.006649,2.051876,-0.09938,0.051249,0.058315,0.049671,0.011976,29.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.073582,256.315122,15.801148
250426_162750.000,1,36.07,0.83,11,58.400558,8.694236,-19.299999,-11.453705,11.513718,0.07825,1.069399,1.734004,-0.076201,-0.005853,0.016802,0.043993,0.010296,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.2042,455.141533,20.682289
250426_162758.000,1,36.07,0.8,12,58.39962,8.693895,-19.6,-11.287054,12.250523,0.074239,2.121544,1.165723,-0.052678,0.024728,0.046097,0.041498,0.008328,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.212222,479.405714,30.679002
250426_162806.000,1,54.720001,0.88,12,58.39856,8.693205,-18.6,-11.036937,11.902426,0.044717,1.439019,1.123708,0.031723,-0.023941,-0.020497,0.040244,0.008153,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.457765,1196.921282,48.266418
250426_162815.016,1,58.77,0.8,12,58.397518,8.691889,-8.3,-10.506517,11.923677,0.043678,0.442061,0.861051,0.006288,0.029856,0.031254,0.035237,0.006907,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.500345,1315.420288,67.470216
250426_162816.000,1,57.450001,0.8,12,58.397388,8.691747,-8.5,-9.560118,13.415257,0.074969,0.949197,0.889118,-0.046758,0.042828,0.039997,0.047169,0.010114,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.424562,756.230774,63.89596
250426_162824.984,1,56.509998,0.91,10,58.396301,8.690591,-1.6,-9.463013,14.457218,0.087693,4.275411,1.045202,-0.025293,0.038935,0.074393,0.048062,0.011555,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.389714,637.140898,53.553749
250426_162832.984,1,58.970001,0.85,11,58.395119,8.690637,3.2,-9.3683,13.651807,0.094714,1.259846,1.319239,0.070327,0.060976,0.017513,0.05288,0.01291,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.400272,616.107379,44.363746
250426_162842.000,1,54.0,0.83,11,58.39394,8.691489,4.1,-9.402485,13.628617,0.065069,0.227041,1.322368,0.039861,-0.019488,0.047595,0.052256,0.012866,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.409862,817.325712,40.529335
250426_162850.000,1,58.27,0.83,11,58.39278,8.690978,8.9,-9.675415,12.92027,0.032655,0.365499,1.310837,0.029806,0.012491,0.004683,0.047464,0.00964,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.51739,1731.397219,44.115977
250426_162851.016,1,57.630001,0.88,10,58.392639,8.690886,10.4,-9.726269,12.742355,0.514832,14.164197,2.234959,0.340042,-0.02515,-0.385734,0.078563,0.013847,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.453363,111.722509,25.670849
250426_162859.016,1,59.220001,0.91,10,58.39159,8.690062,15.6,-9.717856,12.763335,0.015161,0.857737,2.205072,-0.003911,-0.014284,0.003246,0.075874,0.012051,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.561877,3664.283268,26.735027
250426_162900.000,1,60.299999,0.8,12,58.391441,8.689973,14.3,-10.030676,12.467827,0.047363,1.927962,2.171304,-0.030998,0.035655,-0.003329,0.076929,0.012171,26.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.508274,1246.823734,27.644012
250426_162908.000,1,60.34,0.8,12,58.390469,8.688571,13.0,-10.206621,12.958238,0.085971,1.548592,2.382348,-0.077583,-0.018349,0.032177,0.080332,0.013129,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.431457,693.791352,25.22208
250426_162916.984,1,57.709999,0.94,11,58.389431,8.686865,15.0,-10.207847,12.506075,0.035716,1.446642,1.564064,0.017984,-0.022506,0.021112,0.047008,0.008155,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.505668,1571.790739,36.663051
250426_162918.000,1,57.709999,0.94,11,58.389332,8.686655,141.0,-10.140459,12.312552,0.048183,0.381781,1.560941,0.041604,-0.001242,-0.024272,0.046706,0.008042,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.480734,1173.370813,36.735943
250426_162926.000,1,56.59,0.8,12,58.388611,8.684943,14.9,-10.171617,12.100131,0.037766,1.098994,1.574011,-0.029939,0.021021,0.009385,0.046261,0.008006,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.490367,1459.768279,35.725763
250426_162934.000,1,56.009998,0.8,12,58.387821,8.683416,10.3,-9.990383,12.156598,0.043852,2.177088,1.405259,-0.039074,0.005755,0.019053,0.036456,0.006225,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.472397,1248.785181,39.575803
250426_162935.016,1,57.650002,0.8,12,58.387718,8.683234,9.4,-9.272323,12.339007,0.067347,0.264396,0.859526,-0.005119,0.066896,0.005861,0.025099,0.004701,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.441806,843.487041,66.300489
250426_162943.016,1,56.720001,0.81,11,58.387009,8.681505,12.8,-7.970401,12.127865,0.115314,0.377519,1.148579,0.002654,0.110926,0.031393,0.042625,0.008241,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.336573,487.646587,48.956529
250426_162944.000,1,54.580002,0.8,12,58.386951,8.681281,13.5,-6.357392,11.586903,0.207876,1.210462,1.14384,0.184237,0.079031,-0.054987,0.048629,0.01306,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.130048,261.303183,47.302922
250426_162952.000,1,57.02,0.8,12,58.38633,8.679394,5.4,-5.575695,12.209927,0.105663,0.593708,1.084437,0.02252,0.103235,-0.000323,0.047682,0.015061,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.358873,534.57852,52.099852
250426_163000.000,1,57.349998,0.8,12,58.38541,8.678222,-0.2,-5.406484,12.310855,0.043049,0.049208,1.100739,-0.017213,-0.039432,0.00142,0.046614,0.014976,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.487402,1301.961013,51.632307
250426_163000.984,1,58.330002,0.8,12,58.385281,8.678106,0.1,-5.957367,12.55452,0.042575,0.191036,1.108884,-0.016267,-0.039238,0.002887,0.053052,0.013523,8.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.498151,1338.620848,52.1323
250426_163010.000,1,56.34,0.8,12,58.384121,8.676991,7.4,-6.301795,12.695545,0.032909,0.199368,0.571521,-0.012607,-0.028762,-0.00984,0.053485,0.009658,6.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.497581,1661.488901,96.883785
250426_163018.000,1,48.0,0.86,11,58.383202,8.676012,10.8,-6.700695,12.853803,0.022652,0.046131,0.279136,-0.010511,-0.020055,-0.000634,0.033418,0.003596,4.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.434697,2029.460234,166.012029
250426_163019.016,1,44.5,0.95,11,58.383099,8.675879,11.4,-6.902469,12.937821,0.021203,0.059204,0.081969,-0.007031,-0.019967,-0.00121,0.014008,0.001478,2.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.402594,2004.232476,483.859552
250426_163027.016,1,27.26,0.88,12,58.382519,8.675833,17.299999,-7.214391,13.048561,0.013302,0.095495,0.079719,-0.004064,-0.012666,-0.000122,0.007326,0.000692,2.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.245995,1905.971758,303.83797
250426_163035.016,1,27.26,0.91,11,58.382038,8.676183,18.6,-7.33088,13.099781,0.015173,0.08254,0.078613,-0.006136,-0.013844,-0.000948,0.006741,0.000522,2.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.242255,1685.572416,307.6301
250426_163036.000,1,27.26,0.85,11,58.381969,8.676183,18.799999,-7.545385,13.169503,0.012399,0.105748,0.091025,-0.002393,-0.012098,-0.001284,0.00551,0.000301,5.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.247802,2034.454165,269.834156
250426_163044.000,1,22.549999,0.91,11,58.381481,8.676185,21.5,-7.632736,13.20084,0.006974,0.112995,0.092323,-0.001914,-0.006648,-0.00088,0.004822,0.000227,5.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.211552,2827.863585,220.380236
250426_163052.984,1,25.83,0.88,12,58.380878,8.676376,27.0,-7.686973,13.224407,0.006517,0.102521,0.071551,-0.003428,-0.004513,0.003219,0.004454,0.000166,5.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.245265,3435.98731,316.735373
250426_163054.000,1,22.690001,0.88,12,58.380829,8.676371,27.5,-7.73196,13.243861,0.006667,0.059946,0.06959,-0.00473,-0.004669,-0.000528,0.004282,0.000125,9.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.213566,2959.361571,285.087479
250426_163102.000,1,22.690001,0.91,11,58.380482,8.676279,31.5,-7.928745,13.353437,0.019527,0.479777,0.25,0.011144,-0.013255,0.009023,0.010729,0.000272,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.187846,1105.36454,87.269123
250426_163103.016,1,16.32,0.91,11,58.380451,8.676279,32.0,-8.064654,13.290775,0.023641,0.071755,0.249561,0.014133,-0.016219,-0.009804,0.010823,0.000285,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.115917,662.303523,62.875332
250426_163111.016,1,9.49,1.01,9,58.380341,8.676634,33.599998,-9.863304,12.998072,0.201681,0.770372,0.302675,0.148255,-0.1359,-0.015066,0.062319,0.006012,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.308462,46.822396,30.350956
250426_163120.000,1,0.0,0.97,10,58.380268,8.676919,34.700001,-11.316185,12.386216,0.091178,1.585538,0.45208,0.031699,-0.073163,-0.044225,0.066475,0.009996,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.182357,0.0,0.0
250426_163128.000,1,0.0,1.02,9,58.380291,8.676827,35.799999,-10.785369,12.070703,0.084141,1.823101,0.760919,0.014396,0.079222,0.024421,0.059524,0.011087,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.168282,0.0,0.0
250426_163128.984,1,0.0,1.02,9,58.380291,8.676822,35.900002,-9.625735,12.363305,0.114704,2.382474,0.799562,-0.045517,0.096177,0.042839,0.049583,0.013404,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.229408,0.0,0.0
250426_163138.000,1,2.36,0.97,10,58.380348,8.676808,35.799999,-8.568267,12.60572,0.115964,1.662592,0.801391,-0.041164,0.101067,0.039227,0.042064,0.013871,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.208328,20.177111,2.908586
250426_163146.000,1,2.68,0.97,10,58.380371,8.676752,35.0,-7.804632,13.149497,0.097644,1.485361,0.927545,-0.077198,-0.051605,0.030197,0.030979,0.010338,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.168489,27.168291,2.858529
250426_163147.016,1,4.49,0.97,10,58.380371,8.676733,34.799999,-8.103807,13.202237,0.051902,0.440605,0.896747,0.018663,-0.046333,0.0141,0.034021,0.0101,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.058904,84.873842,4.951767
250426_163155.016,1,0.0,0.97,10,58.380348,8.676608,33.200001,-8.22505,12.921468,0.063419,0.557854,0.83254,0.056643,-0.028318,-0.003416,0.040338,0.009045,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.126838,0.0,0.0
250426_163147.016,1,4.49,0.97,10,58.380371,8.676733,34.799999,-8.199533,12.692737,0.035888,1.419632,0.810538,0.028464,-0.00073,-0.021845,0.040217,0.007304,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.026876,121.720122,5.472017
250426_163146.000,1,2.68,0.97,10,58.380371,8.676752,35.0,-8.540534,12.121549,0.111751,1.368934,0.733835,0.069532,-0.032642,-0.081167,0.032119,0.004922,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.196702,23.76919,3.602951
250426_163138.000,1,2.36,0.97,10,58.380348,8.676808,35.799999,-9.005116,11.938943,0.056959,1.168316,0.621741,0.032095,-0.042023,-0.021175,0.025536,0.003814,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.090319,40.718147,3.73571
250426_163128.984,1,0.0,1.02,9,58.380291,8.676822,35.900002,-9.053194,11.630918,0.074161,3.257779,1.277136,0.054231,0.028046,0.042098,0.033947,0.005167,26.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.148321,0.0,0.0
